File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
D00669,Spoon,556,556,[3],[-0.33655   0.33655  -0.04445   1.083619  0.018273  0.669657]
D00674,Spoon,173,173,[3],[-0.559925  1.050993 -2.178684  1.516141 -0.257557  0.263714]
D00683,Spoon,5039,5039,[3],[-1.99653    -1.38032     1.29308     1.71307    -0.00210259  0.096281  ]
D00790,Spoon,284,284,[3],[-0.018031 13.033793 -3.277825  8.968065 -0.       11.785623]
D00842,Spoon,291,291,[3],[ 0.482661  1.210242  1.835353  1.964791 -0.29845  -0.258362]
D00927,Spoon,910,910,[3],[-0.128479  0.666226 -0.085583  0.086442 -0.        0.117144]
D00964,Spoon,211,211,[3],[-2.81      2.81     -5.62     19.855872  0.88      3.13755 ]
m1353,Starship,2124,2124,[3],[0.025    0.489988 0.025    0.975    0.025    0.336106]
m1354,Starship,5724,5724,[3],[0.025    0.975    0.025    0.279811 0.025    0.504878]
m1355,Starship,7730,7730,[3],[0.025    0.859252 0.025    0.975    0.025    0.328011]
m1356,Starship,1946,1946,[3],[0.025    0.975    0.025    0.614445 0.025    0.688768]
m1357,Starship,9664,9664,[3],[0.025    0.975    0.025    0.167978 0.025    0.424339]
m1358,Starship,1196,1196,[3],[0.025    0.45472  0.025    0.230642 0.025    0.975   ]
m1359,Starship,265,265,[3],[0.025    0.471212 0.025    0.356061 0.025    0.975   ]
m1360,Starship,2904,2904,[3],[0.025    0.439815 0.025    0.2326   0.025    0.975   ]
m1361,Starship,1038,1038,[3],[0.025    0.841756 0.025    0.21772  0.025    0.975   ]
m1362,Starship,13685,13685,[3],[0.025    0.975    0.025    0.222805 0.025    0.7189  ]
m1364,Starship,9018,9018,[3],[0.025    0.859251 0.025    0.975    0.025    0.328011]
m1365,Starship,718,718,[3],[0.025    0.975    0.025    0.750444 0.025    0.201007]
m1366,Starship,568,568,[3],[0.025    0.476787 0.025    0.975    0.025    0.245535]
m1368,Starship,31275,31275,[3],[0.025    0.360794 0.025    0.136819 0.025    0.975   ]
m1369,Starship,1004,1004,[3],[0.025    0.975    0.025    0.405352 0.025    0.200913]
m1370,Starship,1748,1748,[3],[0.025    0.432507 0.025    0.256189 0.025    0.975   ]
m1371,Starship,1558,1558,[3],[0.025    0.42152  0.025    0.220545 0.025    0.975   ]
m1372,Starship,3366,3366,[3],[0.025    0.746801 0.025    0.975    0.025    0.187233]
m1373,Starship,6098,6098,[3],[0.025    0.468557 0.025    0.975    0.025    0.267043]
m1374,Starship,8080,8080,[3],[0.025    0.382934 0.025    0.975    0.025    0.163539]
m1375,Starship,1694,1694,[3],[0.025    0.827817 0.025    0.410352 0.025    0.975   ]
m1376,Starship,467,467,[3],[0.025    0.975    0.025    0.171065 0.025    0.253   ]
m1378,Starship,2059,2059,[3],[0.025    0.975    0.025    0.151021 0.025    0.975   ]
m1379,Starship,1018,1018,[3],[0.025    0.974987 0.025    0.113092 0.025    0.975   ]
m1380,Starship,11926,11926,[3],[0.025    0.975    0.025    0.386659 0.025    0.975   ]
m1381,Starship,14225,14225,[3],[0.025    0.975    0.025    0.449051 0.025    0.975   ]
m1382,Starship,7006,7006,[3],[0.025    0.975    0.025    0.283379 0.025    0.975   ]
m1383,Starship,8722,8722,[3],[0.025    0.975    0.025    0.241709 0.025    0.975   ]
m1384,Starship,3820,3820,[3],[0.025    0.956241 0.025    0.195205 0.025    0.975   ]
m1385,Starship,11132,11132,[3],[0.025    0.975    0.025    0.312997 0.025    0.975   ]
m1386,Starship,1707,1707,[3],[0.025    0.975    0.025    0.361415 0.025    0.931763]
D00052,SubmachineGun,2258,2258,[3],[-1.06996   0.601225 -0.313674  0.460192 -0.091492  0.133358]
D00060,SubmachineGun,577,577,[3],[-0.909352  1.05536  -0.195312  0.316789 -0.060108  0.03247 ]
D00062,SubmachineGun,2291,2291,[3],[-0.668179  0.955436 -0.262206  0.334199 -0.098315  0.107242]
D00064,SubmachineGun,6530,6530,[3],[-0.812644  1.08721  -0.302528  0.449624 -0.253597  0.163876]
D00068,SubmachineGun,19423,19423,[3],[-0.800301  0.8058   -0.199463  0.354073 -0.048073  0.034455]
D00119,SubmachineGun,11791,11791,[3],[-1.24448   0.742444 -0.151096  0.320461 -0.160147  0.170061]
D00219,SubmachineGun,1520,1520,[3],[-0.797676  1.15909  -0.254582  0.531088 -0.059143  0.06715 ]
D00256,SubmachineGun,760,760,[3],[-0.876584  0.919527 -0.762328  0.296704 -0.138511  0.099466]
D00371,SubmachineGun,18170,18170,[3],[-0.687517  1.00498  -0.243497  0.229647 -0.192068  0.142057]
D00384,SubmachineGun,1806,1806,[3],[-0.905825  0.85551  -0.118947  0.257527 -0.034573  0.042452]
D00431,SubmachineGun,1783,1783,[3],[-0.902211  0.965706 -0.462607  0.279612 -0.078898  0.076244]
D00459,SubmachineGun,24710,24710,[3],[-0.928734  0.813885 -0.131499  0.327694 -0.070005  0.067047]
D00489,SubmachineGun,1434,1434,[3],[-0.841187  0.892872 -0.808139  0.619503 -0.086458  0.094444]
D00537,SubmachineGun,3629,3629,[3],[-0.948614  0.747389 -0.237611  0.19582  -0.030619  0.029982]
D00613,SubmachineGun,1424,1424,[3],[-0.878882  0.925639 -0.268823  0.433925 -0.067191  0.05068 ]
D00733,SubmachineGun,4970,4970,[3],[-0.779348  0.942327 -0.617476  0.191115 -0.075684  0.147156]
D00878,SubmachineGun,2027,2027,[3],[-0.888097  0.903131 -0.394638  0.181686 -0.065063  0.061265]
D00893,SubmachineGun,170,170,[3],[-0.915525  0.949885 -0.180775  0.356856 -0.079507  0.042732]
D00960,SubmachineGun,182,182,[3],[-1.09728   0.617693 -0.369754  0.356748 -0.062865  0.047946]
D00970,SubmachineGun,451,451,[3],[-0.847672  0.884832 -0.162623  0.217642 -0.062191  0.040208]
D00066,Sword,18993,18993,[3],[-1.1684    0.365576 -0.167468  0.149393 -0.046728  0.040217]
D00071,Sword,10920,10920,[3],[-1.25064   0.37005  -0.36844   0.212721 -0.039414  0.046616]
D00133,Sword,13257,13257,[3],[-0.314117  1.07519  -0.17998   0.189026 -0.08341   0.079927]
D00149,Sword,190,190,[3],[-1.1498    0.690999 -0.152899  0.22797  -0.050279  0.061565]
D00162,Sword,1150,1150,[3],[-0.528661  1.3085   -0.173319  0.183818 -0.041424  0.024868]
D00177,Sword,5076,5076,[3],[-1.0564    0.214279 -0.221232  0.216651 -0.041104  0.043766]
D00195,Sword,1429,1429,[3],[-0.746991  0.914549 -0.146119  0.138769 -0.101896  0.09907 ]
D00249,Sword,15478,15478,[3],[-0.46867   0.98383  -0.056973  0.06647  -0.038516  0.034242]
D00356,Sword,5012,5012,[3],[-1.2178    0.238315 -0.092541  0.107805 -0.106282  0.09526 ]
D00484,Sword,6873,6873,[3],[-1.07377   0.458325 -0.155355  0.175099 -0.033838  0.049098]
D00513,Sword,4136,4136,[3],[-1.26157   0.326411 -0.227727  0.190218 -0.069613  0.066442]
D00540,Sword,8181,8181,[3],[-0.603417  0.993437 -0.145486  0.139218 -0.032973  0.035452]
D00635,Sword,725,725,[3],[-0.823956  0.921147 -0.354405  0.380758 -0.092872  0.098875]
D00712,Sword,327,327,[3],[-1.09055   0.904259 -0.156613  0.198897 -0.076891  0.076708]
D00807,Sword,176,176,[3],[-0.962635  0.761381 -0.125901  0.111819 -0.035521  0.026662]
D00808,Sword,1787,1787,[3],[-0.940874  0.67056  -0.166439  0.161002 -0.158329  0.169184]
D00812,Sword,3694,3694,[3],[-1.05394   0.386256 -0.114185  0.114324 -0.03639   0.072053]
D00906,Sword,14621,14621,[3],[-1.21413   0.300345 -0.212044  0.125027 -0.05774   0.050567]
D00916,Sword,2993,2993,[3],[-0.720276  0.941206 -0.053847  0.088122 -0.027381  0.027282]
D00992,Sword,5872,5872,[3],[-0.913541  0.573817 -0.1497    0.153792 -0.028825  0.034635]
m687,Sword,800,800,[3],[0.025    0.459071 0.025    0.975    0.025    0.11228 ]
m688,Sword,1977,1977,[3],[0.025    0.11913  0.025    0.975    0.025    0.375814]
m689,Sword,178,178,[3],[0.025    0.887269 0.025    0.975    0.025    0.202834]
m690,Sword,180,180,[3],[0.025    0.155249 0.025    0.975    0.025    0.152246]
m691,Sword,8583,8583,[3],[0.025    0.115882 0.025    0.975    0.025    0.236604]
m692,Sword,3694,3694,[3],[0.025    0.17573  0.025    0.975    0.025    0.096435]
m693,Sword,196,196,[3],[0.025    0.110751 0.025    0.975    0.025    0.119326]
m694,Sword,2903,2903,[3],[0.025    0.325319 0.025    0.975    0.025    0.109   ]
m695,Sword,9880,9880,[3],[0.025    0.096365 0.025    0.26768  0.025    0.975   ]
m696,Sword,5548,5548,[3],[0.025    0.297264 0.025    0.139376 0.025    0.975   ]
m697,Sword,526,526,[3],[0.025    0.203531 0.025    0.065073 0.025    0.975   ]
m698,Sword,3949,3949,[3],[0.025    0.290328 0.025    0.975    0.025    0.107227]
m699,Sword,557,557,[3],[0.025    0.19693  0.025    0.196831 0.025    0.975   ]
m700,Sword,800,800,[3],[0.025    0.418371 0.025    0.975    0.025    0.097734]
m701,Sword,960,960,[3],[0.025    0.044047 0.025    0.30701  0.025    0.975   ]
m702,Sword,1005,1005,[3],[0.025    0.123578 0.025    0.123578 0.025    0.975   ]
m703,Sword,588,588,[3],[0.025    0.05076  0.025    0.120841 0.025    0.975   ]
m704,Sword,408,408,[3],[0.025    0.054935 0.025    0.086127 0.025    0.975   ]
m705,Sword,7910,7910,[3],[0.025    0.466069 0.025    0.975    0.025    0.094607]
m707,Sword,4325,4325,[3],[0.025    0.269817 0.025    0.975    0.025    0.065561]
m709,Sword,6598,6598,[3],[0.025    0.229792 0.025    0.076431 0.025    0.975   ]
m710,Sword,10936,10936,[3],[0.025    0.221043 0.025    0.078888 0.025    0.975   ]
m711,Sword,9457,9457,[3],[0.025    0.22872  0.025    0.055602 0.025    0.975   ]
m712,Sword,4890,4890,[3],[0.025    0.975    0.025    0.0565   0.025    0.209008]
m713,Sword,1023,1023,[3],[0.025    0.104214 0.025    0.138303 0.025    0.975   ]
m714,Sword,526,526,[3],[0.025    0.203531 0.025    0.065073 0.025    0.975   ]
m715,Sword,5548,5548,[3],[0.025    0.297264 0.025    0.139376 0.025    0.975   ]
m716,Sword,4757,4757,[3],[0.025    0.210778 0.025    0.095698 0.025    0.975   ]
m717,Sword,18888,18888,[3],[0.025    0.16253  0.025    0.053702 0.025    0.975   ]
m718,Sword,361,361,[3],[0.025    0.975    0.025    0.200968 0.025    0.066274]
m719,Sword,624,624,[3],[0.025    0.199046 0.025    0.189425 0.025    0.975   ]
m720,Sword,318,318,[3],[0.025    0.15031  0.025    0.975    0.025    0.088609]
m721,Sword,275,275,[3],[0.025    0.181399 0.025    0.104182 0.025    0.975   ]
D01003,Tool,3963,3963,[3],[-0.622121  0.565481 -0.079239  0.077786 -0.931854  0.80838 ]
D01012,Tool,4463,4463,[3],[-0.600461  0.61005  -0.080424  0.087098 -0.982011  0.878773]
D01040,Tool,4794,4794,[3],[-0.741894  0.513922 -0.07958   0.084225 -0.960138  0.854196]
D01044,Tool,5201,5201,[3],[-0.603615  0.66807  -0.079919  0.080117 -0.91933   0.846507]
D01069,Tool,6198,6198,[3],[-0.578796  0.685155 -0.078379  0.081482 -0.824175  0.7904  ]
D01084,Tool,4491,4491,[3],[-0.690559  0.51102  -0.079647  0.08501  -0.975233  0.856318]
D01086,Tool,3804,3804,[3],[-0.6061    0.587498 -0.081305  0.08305  -0.962181  0.841194]
D01111,Tool,4284,4284,[3],[-0.75344   0.959852 -0.076081  0.075916 -0.735844  0.682277]
D01113,Tool,4407,4407,[3],[-0.768425  0.968271 -0.075499  0.0791   -0.698498  0.679867]
D01127,Tool,6104,6104,[3],[-0.771048  0.724927 -0.078774  0.082087 -0.878836  0.73547 ]
D01131,Tool,4487,4487,[3],[-0.675742  0.51606  -0.079542  0.08539  -0.969787  0.8659  ]
D01140,Tool,3906,3906,[3],[-0.707768  0.504725 -0.080493  0.083869 -0.975258  0.837825]
D01142,Tool,5110,5110,[3],[-0.770495  0.84498  -0.077523  0.082044 -0.816737  0.66265 ]
D01148,Tool,4478,4478,[3],[-0.593188  0.623641 -0.08099   0.087471 -0.986873  0.883842]
D01152,Tool,3942,3942,[3],[-0.755574  0.790339 -0.063137  0.076423 -0.961139  0.601456]
D01154,Tool,5202,5202,[3],[-0.766474  0.626326 -0.079161  0.079515 -0.934075  0.818626]
D01156,Tool,5508,5508,[3],[-0.760613  0.911473 -0.079584  0.084707 -0.762512  0.669961]
D01159,Tool,4478,4478,[3],[-0.604776  0.672128 -0.083685  0.088202 -0.965804  0.90787 ]
D01165,Tool,4457,4457,[3],[-0.75925   0.814122 -0.065043  0.078307 -0.876383  0.593642]
D01176,Tool,4298,4298,[3],[-0.791892  0.986672 -0.077249  0.082488 -0.672792  0.703256]
m1099,Tool,302,302,[3],[0.025    0.384703 0.025    0.975    0.025    0.083757]
m1100,Tool,232,232,[3],[0.025    0.239158 0.025    0.975    0.025    0.201019]
m1101,Tool,135,135,[3],[0.025    0.228782 0.025    0.975    0.025    0.054304]
m1102,Tool,24,24,[3],[0.025    0.201067 0.025    0.975    0.025    0.056667]
m1103,Tool,199,199,[3],[0.025    0.198528 0.025    0.975    0.025    0.071481]
m1104,Tool,362,362,[3],[0.025    0.278994 0.025    0.975    0.025    0.073793]
m1105,Tool,1550,1550,[3],[0.025    0.975    0.025    0.280984 0.025    0.097571]
m1106,Tool,1902,1902,[3],[0.025    0.975    0.025    0.296053 0.025    0.082378]
m1107,Tool,1116,1116,[3],[0.025    0.975    0.025    0.304248 0.025    0.101067]
m1108,Tool,2186,2186,[3],[0.025    0.975    0.025    0.532729 0.025    0.099916]
m1109,Tool,1490,1490,[3],[0.025    0.5864   0.025    0.975    0.025    0.157179]
m1110,Tool,850,850,[3],[0.025    0.146727 0.025    0.975    0.025    0.392835]
m1111,Tool,523,523,[3],[0.025    0.455275 0.025    0.975    0.025    0.160898]
m1112,Tool,316,316,[3],[0.025    0.431724 0.025    0.975    0.025    0.118437]
m1113,Tool,2042,2042,[3],[0.025    0.134803 0.025    0.125273 0.025    0.975   ]
m1114,Tool,1344,1344,[3],[0.025    0.118989 0.025    0.975    0.025    0.118989]
m1115,Tool,1327,1327,[3],[0.025    0.133451 0.025    0.975    0.025    0.133451]
m1116,Tool,1155,1155,[3],[0.025    0.121029 0.025    0.975    0.025    0.108164]
m1117,Tool,1720,1720,[3],[0.025    0.270945 0.025    0.113904 0.025    0.975   ]
m587,Tool,4129,4129,[3],[0.025    0.743971 0.025    0.975    0.025    0.744031]
m588,Tool,3353,3353,[3],[0.025    0.739038 0.025    0.975    0.025    0.725741]
m589,Tool,2354,2354,[3],[0.025    0.478463 0.025    0.975    0.025    0.654105]
m590,Tool,4461,4461,[3],[0.025    0.453444 0.025    0.975    0.025    0.338917]
m591,Tool,3185,3185,[3],[0.025    0.538759 0.025    0.975    0.025    0.565938]
D01008,Train,4469,4469,[3],[-74.6464  -68.8803   18.6005   26.3091    1.18313   4.87077]
D01014,Train,4274,4274,[3],[-27.2865   18.2245    0.        3.55605   0.        5.71526]
D01016,Train,7754,7754,[3],"[-6.3500000e-03  3.2448500e+00 -3.5078740e+00  4.2212126e+01
 -1.0160000e-01  4.7208930e+00]"
D01027,Train,4906,4906,[3],[ 1.494655  2.955183 -1.031196  3.5306    0.604199  2.614265]
D01031,Train,1257,1257,[3],"[ 2.6339260e+00  1.4625887e+01 -3.4265360e+00 -1.5506450e+00
 -1.2406000e-02  2.7244370e+00]"
D01035,Train,3142,3142,[3],[ 0.39     15.536743 -0.        2.447101  0.        4.75    ]
D01047,Train,5450,5450,[3],"[-3.77972e+00  6.30123e-01  5.14367e-01  2.22931e+01  1.71550e-02
  5.88345e+00]"
D01055,Train,10979,10979,[3],[ 0.8261    2.50185   0.884317 12.268     0.266333  2.73104 ]
D01059,Train,7243,7243,[3],[ 0.        0.134599 -0.        0.029667  0.        0.035566]
D01061,Train,6494,6494,[3],[-26.67     -8.08178   0.        3.556     0.        6.78452]
D01064,Train,5037,5037,[3],[0.856797 2.7568   0.505879 5.84332  0.       3.04871 ]
D01089,Train,4390,4390,[3],[ 4.046049  9.630213 -3.031912 26.316554 -0.088465  5.818727]
D01094,Train,454,454,[3],[-0.548979  0.548979  2.088276 10.534036  3.061586  4.556337]
D01095,Train,6385,6385,[3],[-62.3002   61.8081  -41.2526   41.1199   -1.52453   5.24168]
D01134,Train,8721,8721,[3],[ -25.71884    48.966741 -325.597441  247.985855  -39.608371   97.948219]
D01137,Train,6422,6422,[3],[ 0.538748  3.829398  0.907264 63.678864 -0.993542  2.88925 ]
D01147,Train,2424,2424,[3],"[-1.70524e+00  2.33107e+00 -3.70966e+00  2.35094e+01  1.88030e-02
  3.98485e+00]"
D01149,Train,8616,8616,[3],[-1.1212    37.508      0.783813   3.63056    0.0447122  3.69357  ]
D01163,Train,4522,4522,[3],[1.55948 3.45026 1.31646 7.83632 0.      2.47999]
D01180,Train,13612,13612,[3],"[ 7.62366e-01  3.79223e+00 -5.31949e+00  1.20434e+01  1.20500e-03
  5.39791e+00]"
m1578,Train,333,333,[3],[0.025    0.208732 0.025    0.370015 0.025    0.975   ]
m1580,Train,1400,1400,[3],[0.025    0.975    0.025    0.402336 0.025    0.380885]
m1581,Train,11299,11299,[3],[0.025    0.17244  0.025    0.283002 0.025    0.975   ]
m1582,Train,8239,8239,[3],[0.025    0.194938 0.025    0.273211 0.025    0.975   ]
m1583,Train,309,309,[3],[0.025    0.323572 0.025    0.567857 0.025    0.975   ]
m1584,Train,174,174,[3],[0.025    0.975    0.025    0.508051 0.025    0.376302]
m1585,Train,5303,5303,[3],[0.025    0.302303 0.025    0.399059 0.025    0.975   ]
m1586,Train,5520,5520,[3],[0.025    0.30341  0.025    0.377149 0.025    0.975   ]
m1587,Train,4658,4658,[3],[0.025    0.327926 0.025    0.473142 0.025    0.975   ]
m1588,Train,4400,4400,[3],[0.025    0.269842 0.025    0.433029 0.025    0.975   ]
D00096,Tree,54223,54223,[3],[-0.671356  1.18867  -0.373399  0.359227 -0.334295  0.362451]
D00200,Tree,19368,19368,[3],[-0.74025   0.855705 -0.384577  0.401581 -0.399645  0.36556 ]
D00221,Tree,49630,49630,[3],[-0.831774  0.703098 -0.788205  0.801397 -0.727623  0.856509]
D00223,Tree,58864,58864,[3],[-0.82818   0.700241 -0.761249  0.860203 -0.78434   0.817519]
D00367,Tree,2903,2903,[3],[-1.0802    0.391319 -0.714574  0.47318  -0.516723  0.44629 ]
D00385,Tree,12534,12534,[3],[-1.07678   0.617585 -0.856072  0.821101 -0.590222  0.703101]
D00393,Tree,49528,49528,[3],[-1.13003   0.681653 -0.845961  0.870651 -0.521846  1.05061 ]
D00439,Tree,36902,36902,[3],[-0.640132  0.656279 -0.723589  0.624018 -0.444136  0.534239]
D00456,Tree,1936,1936,[3],[-0.413466  0.973947 -0.20615   0.226497 -0.209774  0.221499]
D00479,Tree,28407,28407,[3],[-0.728104  0.688675 -0.753838  0.665084 -0.743726  0.746704]
D00533,Tree,31972,31972,[3],[-0.658318  0.697815 -0.307912  0.368016 -0.338814  0.309177]
D00573,Tree,23696,23696,[3],[-0.676141  0.589685 -0.504682  0.530682 -0.511131  0.533494]
D00612,Tree,11385,11385,[3],[-1.03674   0.935448 -0.609243  0.57922  -0.523038  0.617815]
D00727,Tree,56409,56409,[3],[-0.7726    0.970278 -0.81415   0.804699 -0.916956  0.833341]
D00765,Tree,41501,41501,[3],[-0.888173  0.978355 -0.630657  0.830772 -0.545064  0.824967]
D00777,Tree,21856,21856,[3],[-0.936187  0.874221 -0.501938  0.484235 -0.492265  0.500288]
D00810,Tree,29528,29528,[3],[-0.832815  0.585957 -0.630199  0.977791 -0.378609  0.540763]
D00834,Tree,52078,52078,[3],[-0.593639  0.915808 -0.375012  0.401935 -0.387187  0.390214]
D00911,Tree,58369,58369,[3],[-0.722567  0.846416 -0.857903  0.836258 -0.689189  0.977396]
D00996,Tree,29340,29340,[3],[-0.931967  0.727631 -0.999761  0.83767  -0.892153  0.908001]
m1050,Tree,5410,5410,[3],[0.025    0.581102 0.025    0.975    0.025    0.54077 ]
m1062,Tree,334,334,[3],[0.025    0.597019 0.025    0.904128 0.025    0.975   ]
m1063,Tree,470,470,[3],[0.025    0.784114 0.025    0.975    0.025    0.738876]
m1064,Tree,2681,2681,[3],[0.025    0.516926 0.025    0.975    0.025    0.537091]
m1065,Tree,3007,3007,[3],[0.025    0.538252 0.025    0.975    0.025    0.51987 ]
m1066,Tree,1904,1904,[3],[0.025    0.467435 0.025    0.975    0.025    0.370688]
m1067,Tree,1058,1058,[3],[0.025    0.761366 0.025    0.975    0.025    0.626671]
m1068,Tree,1366,1366,[3],[0.025    0.975    0.025    0.853683 0.025    0.901006]
m1069,Tree,18418,18418,[3],[0.025    0.907191 0.025    0.975    0.025    0.969888]
m1070,Tree,1194,1194,[3],[0.025    0.314703 0.025    0.975    0.025    0.427371]
m1071,Tree,1086,1086,[3],[0.025    0.954665 0.025    0.701217 0.025    0.975   ]
m1072,Tree,1356,1356,[3],[0.025    0.477147 0.025    0.975    0.025    0.538707]
m1075,Tree,574,574,[3],[0.025    0.362593 0.025    0.975    0.025    0.640251]
m1077,Tree,832,832,[3],[0.025    0.698488 0.025    0.975    0.025    0.715327]
m1078,Tree,724,724,[3],[0.025    0.271474 0.025    0.975    0.025    0.398059]
m1079,Tree,155,155,[3],[0.025    0.291    0.025    0.975    0.025    0.277981]
m1082,Tree,82,82,[3],[0.025    0.457911 0.025    0.975    0.025    0.436723]
m1086,Tree,6247,6247,[3],[0.025    0.322071 0.025    0.975    0.025    0.333301]
m1089,Tree,170,170,[3],[0.025    0.578353 0.025    0.975    0.025    0.559279]
m1090,Tree,5482,5482,[3],[0.025    0.975    0.025    0.69057  0.025    0.759382]
m1091,Tree,2457,2457,[3],[0.025    0.563717 0.025    0.975    0.025    0.638287]
m1092,Tree,337,337,[3],[0.025    0.975    0.025    0.747408 0.025    0.933538]
m1093,Tree,1197,1197,[3],[0.025    0.875567 0.025    0.975    0.025    0.793233]
m1095,Tree,1303,1303,[3],[0.025    0.965689 0.025    0.975    0.025    0.951578]
m1096,Tree,835,835,[3],[0.025    0.565825 0.025    0.975    0.025    0.563253]
m1097,Tree,35,35,[3],[0.025    0.418527 0.025    0.975    0.025    0.02842 ]
m1098,Tree,3441,3441,[3],[0.025    0.909062 0.025    0.86264  0.025    0.975   ]
D00002,Truck,482,482,[3],[ 2.679006  8.419631 -0.899511  1.422532 -0.027327  1.861361]
D00003,Truck,6683,6683,[3],[ 0.334017  3.0926   -0.829618  6.45504  -0.018506  2.97985 ]
D00010,Truck,6939,6939,[3],[ 7.22164  10.9004   13.3972   24.312    -0.279988  3.68515 ]
