File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
D00743,Violin,24177,12325,[3],"[-14.56086539   0.93376539  -5.81993882  54.55180568   6.5024
  13.55357142]"
D00891,Violin,9548,5004,[3],[36.637   62.4366  11.9892  86.5645   0.       7.19455]
m733,Wheel,17576,8792,[3],[0.02743705 0.96851095 0.03263889 0.96736127 0.02572406 0.43783613]
m734,Wheel,20648,11460,[3],[0.025      0.20253948 0.02941179 0.97058821 0.02681327 0.96798073]
m735,Wheel,17976,9008,[3],[0.02588037 0.97411992 0.02588039 0.97411963 0.02776659 0.11075009]
m736,Wheel,13176,6606,[3],[0.02829863 0.23281337 0.02757531 0.97242469 0.02757531 0.97242469]
m737,Wheel,24496,12588,[3],[0.02649025 0.53803862 0.03036037 0.96858537 0.03013075 0.9683595 ]
m738,Wheel,27134,14027,[3],[0.03557675 0.96442325 0.03557675 0.9644232  0.02769716 0.49661314]
m739,Wheel,22238,11101,[3],[0.02925613 0.97074391 0.02925613 0.97074391 0.03174719 0.40688813]
m740,Wheel,11480,6581,[3],[0.02723701 0.9727185  0.0272815  0.9727185  0.025      0.477833  ]
m741,Wheel,18558,9385,[3],[0.02613742 0.97494347 0.02610931 0.91055768 0.02634199 0.910325  ]
m742,Wheel,25232,12618,[3],[0.02733361 0.97266639 0.02733361 0.97266639 0.02681271 0.19923229]
m743,Wheel,14312,7158,[3],[0.02726396 0.97273604 0.02726396 0.97273604 0.02586525 0.11051375]
m744,Wheel,25746,12873,[3],[0.02536462 0.97467975 0.025072   0.97494073 0.025      0.413226  ]
m745,Wheel,22494,11247,[3],[0.02678741 0.97225725 0.02797284 0.97148196 0.02538296 0.52675831]
m746,Wheel,29964,15178,[3],[0.15859452 0.83827004 0.16565873 0.84197905 0.02506403 0.69007991]
m747,Wheel,15428,7716,[3],[0.03530178 0.96469822 0.03530178 0.96469822 0.02585916 0.15213883]
m748,Wheel,28050,14027,[3],[0.026907   0.97310453 0.026907   0.97310453 0.02509884 0.3758186 ]
m749,Wheel,18601,9309,[3],[0.0566989  0.87624293 0.05297298 0.94988799 0.05686013 0.70186012]
D00183,WheelChair,16692,8694,[3],[-0.96355813  0.88631    -0.52837888  0.60050238 -0.4772125   0.59027075]
D00203,WheelChair,11861,6294,[3],[-1.186016    0.61333874 -0.42898098  0.59352583 -0.62199242  0.55102403]
D00274,WheelChair,10005,5618,[3],[-0.69989338  1.16217    -0.45240519  0.53026    -0.41030525  0.68945537]
D00290,WheelChair,27354,13745,[3],[-0.86599281  0.99110562 -0.45709587  0.56465838 -0.54089919  0.50332963]
D00453,WheelChair,11579,6408,[3],[-0.58511059  1.03226594 -0.74018004  0.34942186 -0.53264278  0.58712922]
D00499,WheelChair,11138,6391,[3],[-0.6882005   1.16359125 -0.45387662  0.48300338 -0.376381    0.68963888]
D00526,WheelChair,12189,6289,[3],[-0.87496184  0.89590333 -0.51257463  0.63432464 -0.55910981  0.67498889]
D00604,WheelChair,15860,8580,[3],[-0.70424922  1.15587281 -0.71277532  0.33392209 -0.514938    0.6108173 ]
D00782,WheelChair,11670,6255,[3],[-1.17913406  0.69429832 -0.41900387  0.6985752  -0.54711375  0.60759088]
